ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay_AVR,Bill_AVR,P_AMT_AVR,default.payment.next.month
399,210000,2,2,1,30,0.455994497,122677.9024,-2841.841504,0
400,120000,2,2,2,25,5.337813506,175521.1697,-5131.436722,0
401,240000,1,1,2,29,0.060326555,162286.899,34690.10959,0
402,60000,2,3,3,42,0.455994497,-34976.47667,-8585.269965,0
403,150000,1,1,2,41,-0.797911181,-107808.9757,-10246.89667,1
404,30000,1,2,1,48,0.455994497,-44783.8062,-8559.366536,0
405,160000,2,1,2,29,5.337813506,285766.2441,-2186.702707,1
406,200000,1,1,1,52,-4.425824512,-77322.65312,9899.299574,0
407,120000,2,2,1,25,-2.030877682,-89406.2605,-9884.739132,0
408,500000,1,1,1,37,1.636711558,907600.1238,12991.05848,0
409,320000,2,1,2,27,0.455994497,37325.4324,10994.60667,0
410,280000,1,1,2,31,0.455994497,314177.4148,4362.74818,0
411,60000,2,1,2,23,5.000553241,-35536.03967,-8391.94583,1
412,200000,2,1,1,38,-2.819067701,-110584.5336,-11793.03429,0
413,230000,2,1,1,32,-1.732122874,-106176.6776,-7268.649924,0
414,230000,2,2,2,27,1.636711558,-83942.44039,-9416.796482,1
415,480000,2,3,1,41,-4.425824512,12384.2643,161125.62,0
416,50000,2,3,1,35,-3.228351097,-98427.71541,-10051.19647,0
417,200000,2,1,2,31,-4.425824512,-100405.8772,-4727.315833,0
418,50000,2,1,2,30,1.247330382,-68445.03099,-8864.473536,0
419,50000,1,2,1,48,0.455994497,-35104.3728,-5862.541255,0
420,260000,2,1,2,36,-3.414043715,-110707.1855,-11962.23814,1
421,30000,1,1,2,24,1.921850912,-43254.83879,-8610.614187,0
422,440000,2,1,2,29,0.455994497,281757.1603,4584.934328,0
423,230000,2,2,2,38,-1.984915007,-103060.4473,-8498.246155,0
424,200000,1,2,1,38,2.850941327,139255.2586,-6381.148189,1
425,490000,2,2,1,30,0.455994497,371455.1158,4098.042875,0
426,80000,2,2,1,32,-3.666835848,-105666.493,-11962.23814,0
427,20000,2,3,2,49,3.719840405,-78999.33086,-8436.854511,1
428,170000,2,1,2,31,-1.571596399,-110142.4282,-11445.64884,1
429,70000,1,1,2,27,0.455994497,12500.65098,-1778.474279,0
430,210000,2,2,2,33,0.455994497,210024.9416,-2482.093917,0
431,90000,2,2,2,25,0.455994497,78756.10528,-5049.793854,0
432,390000,2,1,2,27,0.455994497,611766.1231,11026.67835,1
433,110000,2,1,2,29,0.455994497,12700.30903,-6867.555175,0
434,580000,2,1,1,36,0.455994497,292962.243,1733.368359,0
435,360000,1,3,1,55,-1.621594286,-94728.20307,3898.521568,0
436,270000,2,2,1,32,5.000553241,443370.2207,3104.590292,1
437,60000,2,1,2,27,-1.183443934,-104180.9405,-11765.77069,0
438,110000,1,3,1,37,0.455994497,38927.00119,-7010.180331,0
439,50000,2,1,1,25,0.455994497,-12431.55801,-7918.872641,0
440,80000,2,1,2,23,0.455994497,29695.76029,1281.136205,1
441,50000,1,2,2,23,-1.175928457,-100428.8891,-7403.386527,0
442,100000,1,1,2,32,2.073967598,104676.0214,-3438.214554,0
443,30000,2,1,2,26,-1.732122874,-109170.8323,-10568.76655,0
444,200000,2,1,2,27,0.455994497,186811.0276,256.6950752,0
445,240000,1,1,2,44,0.455994497,424465.2499,7264.820978,1
446,220000,1,2,2,34,0.455994497,-43799.59189,-9370.841796,0
447,160000,2,1,2,28,0.455994497,137289.4212,-4192.338869,0
448,180000,2,1,1,53,-1.13714686,-74175.27257,10933.38272,0
449,200000,1,4,1,42,0.455994497,-39169.42055,-7450.777233,0
450,140000,2,3,1,30,1.324893575,80190.74531,1795.93726,0
451,380000,1,1,1,51,-3.414043715,-110707.1855,-11962.23814,1
452,600000,1,1,1,53,1.973971824,997474.157,21327.47734,1
453,260000,1,2,2,37,0.021544958,277660.302,48344.0122,0
454,200000,2,1,2,26,-2.907847185,-38417.55027,-9191.018564,0
455,80000,1,2,2,42,0.455994497,25309.76163,29559.00173,0
456,40000,1,2,2,39,0.060326555,-57372.95458,-7664.838695,0
457,130000,1,3,2,39,5.000553241,67725.88639,-4302.663111,0
458,50000,1,1,2,32,-0.672601652,-68176.40679,-9438.817437,0
459,230000,2,2,1,41,-1.984915007,-90909.49537,8716.006261,0
460,70000,1,2,1,48,0.060326555,-43661.57337,-7493.299487,1
461,180000,2,2,1,38,0.455994497,233037.4024,3290.059029,0
462,80000,2,2,1,36,-1.984915007,-99255.19357,-996.0182195,0
463,290000,2,2,2,26,-0.39177365,-3916.701121,26411.16622,0
464,230000,2,1,2,28,0.455994497,117800.3499,39819.53711,0
465,170000,2,3,3,56,-2.145441483,-109798.72,-10259.53272,0
466,230000,1,1,1,59,0.118734232,382732.4238,3823.179041,1
467,220000,1,1,2,38,0.455994497,376575.1243,4897.820847,1
468,230000,1,2,2,32,0.455994497,-51887.51914,-9822.482446,0
469,500000,1,2,1,38,0.021544958,12060.77367,22827.96334,0
470,90000,2,1,1,41,-1.984915007,-102423.5681,-4793.964495,0
471,390000,2,3,2,35,0.455994497,657619.738,15482.03924,1
472,400000,2,2,2,41,0.455994497,568444.8564,9814.792635,0
473,180000,1,2,1,34,-1.984915007,-105897.0332,-8097.743829,0
474,60000,1,3,1,38,3.305016946,-33046.31543,-8512.690033,0
475,120000,2,2,1,32,-1.984915007,-103004.6632,-6009.856135,0
476,60000,2,2,2,29,0.455994497,-42367.36475,-9291.841789,0
477,50000,1,1,2,44,0.455994497,-30183.0449,-8955.732603,0
478,70000,2,2,1,37,1.324893575,45672.19008,-5000.277206,0
479,500000,2,1,1,38,-0.324061871,-109590.6088,-11098.73509,0
480,200000,1,1,2,31,-4.425824512,-110707.1855,-11962.23814,0
481,250000,2,2,1,40,0.834011773,9705.131754,52195.51348,0
482,140000,1,2,2,26,3.81983618,228177.0266,820.6945458,1
483,70000,2,2,2,28,0.834011773,-38458.10326,-8416.400502,0
484,90000,1,3,1,48,5.000553241,58088.93015,-5929.976267,0
485,100000,2,2,1,43,-1.984915007,-106611.7783,-9041.202015,0
486,190000,1,2,1,31,0.455994497,258848.0287,-398.5039422,0
487,230000,2,1,1,42,-1.984915007,-88949.41154,7211.162557,0
488,320000,1,2,1,39,0.455994497,115333.9891,-3882.798369,0
489,220000,2,2,1,36,-1.550465468,-109017.7003,-10392.92952,1
490,260000,2,1,1,34,-1.984915007,-94595.49979,-978.4903216,0
491,90000,2,2,2,32,-4.425824512,-110450.7198,-11907.87692,0
492,30000,2,2,1,43,4.546477622,-51431.77908,-10513.6206,0
493,260000,1,2,2,30,1.324893575,166482.5731,-72.51264083,0
494,170000,2,2,2,28,-2.034912894,-90124.28118,-10345.43509,0
495,80000,2,1,1,28,0.455994497,-86842.28741,-10429.03876,1
496,50000,1,1,1,41,-1.984915007,-109736.2629,-10490.81038,0
497,200000,2,3,2,47,0.455994497,376113.5152,3863.683268,0
498,20000,1,2,2,23,1.332964001,-60840.33274,-8588.256089,0
499,250000,2,1,1,49,-2.423399759,-110053.4358,-11568.94707,0
500,20000,1,1,1,38,2.151530792,-64348.07045,-7773.543917,0
501,30000,2,2,1,38,2.073967598,-54741.38525,-8715.71775,0
502,90000,2,2,1,35,5.000553241,-45166.14752,-5790.957154,0
503,230000,2,6,2,46,0.455994497,400674.9246,6666.908831,0
504,130000,2,1,1,33,0.455994497,-66172.5975,-9011.910134,1
505,30000,1,6,1,53,-4.425824512,-110707.1855,-11962.23814,0
506,160000,1,1,2,35,-1.984915007,-109461.134,-11075.93388,0
507,500000,2,2,2,43,-1.13714686,195358.6696,353022.4248,0
508,180000,2,2,2,28,1.247330382,-18412.21774,-8013.891322,0
509,80000,2,2,1,30,1.247330382,-78989.00225,-9864.096227,0
510,120000,1,1,2,26,-2.819067701,-106154.231,-8183.895397,0
511,130000,1,2,1,31,-0.797911181,-108000.6131,-9621.046096,0
512,120000,2,2,2,35,-1.984915007,-110121.5861,-11435.11208,1
513,360000,1,1,2,28,-1.984915007,-56967.0368,22517.88364,0
514,50000,1,2,2,23,5.337813506,-33979.0703,-8679.071071,1
515,20000,2,2,2,23,1.332964001,-68093.61146,-10420.83413,0
516,100000,1,3,1,56,0.017509746,81053.79395,57897.25071,0
517,70000,1,3,1,32,0.455994497,57902.38702,-4679.071732,0
518,50000,1,2,1,47,0.455994497,-66641.21214,-6002.542965,0
519,10000,2,2,2,22,1.636711558,-86628.38552,-9679.029341,0
520,290000,2,1,1,34,0.455994497,141933.7729,2342.617639,0
521,30000,2,1,1,31,0.455994497,-66027.86362,-8993.538414,0
522,410000,2,2,2,27,0.371526365,-18084.82958,23913.10904,0
523,360000,1,1,2,28,-1.13714686,51869.32949,146822.0138,1
524,140000,2,2,1,42,0.455994497,96532.24957,-2508.049791,1
525,210000,2,1,2,32,0.455994497,62795.81205,-5385.920616,0
526,220000,2,2,2,27,-1.984915007,-102161.0206,37349.3047,0
527,20000,1,2,2,27,2.428047443,-63633.41611,-9926.243261,0
528,620000,2,2,1,45,1.973971824,286858.9888,-605.1582694,1
529,360000,1,1,2,26,-2.605057165,-109182.6026,-10999.21994,0
530,20000,2,2,2,21,0.633887865,-87918.51325,-1597.573494,0
531,50000,1,2,2,23,0.455994497,-57452.32738,-2823.199694,0
532,50000,1,2,3,30,0.455994497,-17596.61719,-9118.593492,0
533,10000,1,2,2,46,3.028500295,-95814.48656,-10694.00164,1
534,100000,2,3,1,50,4.465155355,33737.63917,-3471.758321,1
535,50000,1,1,2,26,-4.425824512,-105958.6101,-7874.274868,0
536,60000,1,2,2,25,-1.150762313,-103988.7415,-7011.239185,0
537,440000,2,1,2,35,0.455994497,548231.7286,9705.854614,0
538,120000,1,2,1,44,0.455994497,64403.0938,-6264.230021,0
539,50000,2,1,2,52,-1.221891131,-107291.3751,-11538.69503,0
540,110000,2,2,1,40,5.000553241,123029.0255,-2108.055988,0
541,200000,2,1,2,38,-2.857849298,-110352.63,-11763.0086,0
542,150000,2,1,2,28,-3.018375773,-110594.9113,-11894.88238,0
543,30000,2,2,1,36,4.141568803,-41730.63734,-10287.8817,1
544,100000,2,1,2,24,-0.352992053,-43135.76485,2301.9042,0
545,360000,2,1,1,34,-0.711383249,-85719.26631,7151.834671,0
546,390000,2,1,2,31,0.455994497,4557.177461,-3938.250484,0
547,220000,2,1,1,41,-3.414043715,-110913.449,-11962.23814,1
548,160000,2,2,2,25,-4.425824512,-110707.1855,-11962.23814,0
549,230000,2,1,2,28,-0.302994166,-85927.96221,-3475.557114,0
550,120000,1,1,2,27,0.455994497,-8699.550804,-1636.584347,0
551,100000,1,3,1,52,3.028500295,-95516.24799,-9343.078846,1
552,190000,2,1,2,41,-1.984915007,-80864.29771,7088.872656,1
553,50000,1,1,1,56,0.455994497,-20027.49232,-8480.288171,1
554,240000,2,1,1,42,-2.553830566,-107893.1399,-9756.626693,0
555,40000,2,2,2,24,-4.425824512,-19969.27761,-8295.059855,0
556,630000,2,2,1,47,-1.183109534,-58876.07803,6623.142351,0
557,160000,2,1,1,33,-4.425824512,-104933.7483,-8188.754863,0
558,110000,2,2,2,32,3.81983618,76530.8886,-353.7235083,0
559,20000,1,2,2,29,-2.030877682,-94868.28061,-11250.69473,0
560,210000,2,3,1,53,0.455994497,36211.49242,-6494.916387,0
561,270000,1,1,2,34,-1.546430255,-87242.08719,3145.630757,0
562,360000,2,2,2,52,-4.425824512,-108744.1342,-10374.172,0
563,60000,2,2,1,42,-1.984915007,-106832.2485,-8445.465927,0
564,360000,1,2,2,38,0.118734232,86821.58022,30610.1007,0
565,390000,2,1,2,45,4.034464889,-107113.8518,-7914.438562,0
566,250000,2,3,2,35,-4.425824512,-95509.47973,1450.445406,0
567,90000,2,1,2,24,0.455994497,-67837.26713,-7548.240033,1
568,360000,1,1,2,28,-1.984915007,-95703.1586,3380.193662,0
569,50000,1,3,2,26,0.455994497,-46255.19994,-9088.34675,0
570,270000,2,1,1,40,-2.030877682,-99793.82196,-11615.98831,0
571,200000,2,1,2,29,-1.310394476,-70722.68465,1282.617302,0
572,50000,2,2,2,23,0.455994497,-28679.82906,-7827.096794,0
573,350000,1,1,2,33,-2.832683155,-99625.96322,-7351.641938,0
574,160000,2,2,2,60,-1.887725733,-104835.3863,-8371.461858,1
575,80000,2,3,1,49,-1.984915007,-100399.5358,-2605.462016,0
576,290000,1,1,1,53,1.130515028,552491.2094,10226.9829,1
577,270000,2,1,2,28,-0.741478918,-56939.31823,14094.4308,0
578,80000,1,1,2,31,-0.744959182,-86953.69117,1361.943562,0
579,50000,1,2,2,36,0.455994497,-94994.49947,-9814.179234,0
580,30000,1,2,1,35,-2.717843215,-100181.6212,-2713.228425,0
581,30000,1,2,2,28,-2.553830566,-110362.6085,-11692.16327,1
582,90000,1,2,2,33,0.118734232,-31610.21297,4397.283278,0
583,160000,1,1,2,26,-1.984915007,-83653.30305,21543.44841,0
584,80000,2,3,2,53,0.455994497,58175.13355,-6259.672492,0
585,50000,1,2,2,42,0.455994497,-8195.063688,-8968.216359,0
586,20000,2,1,2,25,1.247330382,-70653.4115,-9599.187115,0
587,220000,1,1,1,43,-3.414043715,-110707.1855,-11962.23814,1
588,210000,1,3,2,25,-0.669460752,-81850.32003,2792.809671,1
589,130000,2,2,2,29,0.455994497,115262.7376,-3672.710244,0
590,260000,2,2,1,31,-1.111980716,-31478.25521,56883.24178,0
591,230000,2,1,1,30,0.021544958,-9989.562799,21065.54121,0
592,160000,1,1,2,34,0.455994497,97332.37807,-4092.571139,0
593,50000,1,1,1,35,0.455994497,-78171.99743,-9648.738875,0
594,80000,1,2,1,32,0.455994497,-3685.117343,-6056.813378,0
595,110000,1,3,2,46,0.455994497,33921.73461,-6390.281551,0
596,200000,1,1,1,43,0.455994497,225925.1633,-1000.515282,0
597,360000,1,2,2,29,0.455994497,518316.405,5704.668425,0
598,210000,2,3,2,31,-3.414043715,-110707.1855,-11962.23814,0
599,80000,2,2,2,24,1.130515028,49081.94325,-5058.07973,0
600,300000,2,2,1,36,-0.235011213,-81626.14115,9048.125783,1
601,310000,2,2,1,43,0.455994497,-50377.5521,-9474.446698,0
602,30000,1,3,1,59,-1.984915007,-109427.2373,-11018.23549,1
603,170000,1,1,1,53,0.455994497,-68462.46436,-10035.77644,0
604,140000,2,2,2,28,3.642277211,-40760.25973,-9240.939109,0
605,180000,2,2,2,31,-3.414043715,-110707.1855,-11519.49911,0
606,50000,1,1,2,34,5.000553241,-53119.26641,-9106.10574,0
607,50000,2,2,1,36,-0.335341387,-95863.85725,-10311.28509,0
608,110000,2,1,2,24,1.282631714,-14703.25387,-4431.78096,0
609,450000,2,3,1,36,-4.425824512,-97810.53795,706.6931426,0
610,200000,2,2,1,34,-1.984915007,-109687.532,-11043.80718,0
611,220000,1,1,2,43,-1.225926344,-47026.11232,30309.91429,0
612,360000,2,1,2,29,-2.512179243,-108303.4911,-11400.94007,1
613,50000,1,2,1,37,0.455994497,2772.351581,-7951.664733,0
614,40000,1,2,2,23,1.973971824,-38846.97358,-9716.368498,0
615,190000,2,2,1,37,5.000553241,180504.8972,-1682.275124,0
616,150000,1,1,2,33,0.455994497,-61037.02873,-7500.076274,0
617,200000,2,1,1,37,-2.605057165,-110487.0839,-11151.82298,0
618,270000,2,2,1,56,0.455994497,169086.8129,-2001.506678,0
619,60000,1,1,2,25,0.455994497,-47.07157448,-7781.260722,0
620,200000,2,2,1,39,0.455994497,70489.26639,-5667.012317,0
621,150000,2,2,1,39,0.455994497,-26937.75088,-5987.428973,0
622,180000,2,2,2,28,-1.984915007,-109858.9486,-10658.53932,0
623,90000,2,1,2,27,-2.907847185,-107294.8041,-11962.23814,0
624,360000,2,2,1,37,-2.605057165,-110454.7716,-10607.88569,0
625,90000,2,1,2,24,-3.666835848,-110487.4217,-11962.23814,0
626,20000,2,2,2,24,1.282631714,-74612.18042,-9643.267497,0
627,70000,1,1,1,46,0.455994497,19560.13145,-7291.388959,0
628,230000,1,1,1,39,-1.984915007,-109096.7871,-10512.64146,0
629,30000,1,3,1,48,0.455994497,-39231.98799,-8912.101142,0
630,200000,2,3,3,45,-1.984915007,-96523.92759,-176.1949101,0
631,100000,1,3,2,49,-3.666835848,-110062.6644,-11962.23814,0
632,50000,2,2,2,23,1.247330382,-37389.3229,-7507.020875,0
633,20000,2,3,1,25,-0.335341387,-91073.70186,-10492.7591,0
634,210000,2,2,1,47,-4.425824512,-110707.1855,-11962.23814,0
635,110000,1,3,1,56,0.455994497,-30580.52961,-6393.069779,0
636,20000,2,3,1,44,-2.380582949,-110269.5525,-11800.82505,0
637,50000,2,3,1,49,0.455994497,-95715.94235,-9644.64409,0
638,50000,1,2,1,41,0.455994497,-60830.11417,-9784.198342,0
639,400000,2,1,2,40,-1.589247065,16919.43385,41600.98306,0
640,170000,1,2,2,31,0.455994497,25891.68298,-5734.864643,0
641,280000,1,2,1,42,0.455994497,248630.218,1659.39371,0
642,130000,2,3,1,28,-1.161978604,-22110.7213,-10344.00411,0
643,210000,2,2,2,32,0.455994497,24579.62514,-1101.975365,0
644,370000,1,2,2,28,0.455994497,239930.8453,11518.59629,0
645,30000,2,2,1,31,1.332964001,-58520.34503,-9919.173731,0
646,150000,1,3,2,39,-2.553830566,112943.8399,-5346.563801,0
647,60000,1,3,1,31,-1.356357151,-79273.42789,-11606.63956,1
648,80000,2,2,2,24,0.455994497,50508.25458,-6273.813167,0
649,280000,2,2,1,44,5.337813506,356168.8453,8135.833355,1
650,20000,2,2,2,46,13.74960987,-62259.86797,-11962.23814,0
651,270000,1,1,2,32,-4.425824512,-110259.733,-11025.85705,0
652,240000,2,2,2,26,-1.225926344,-86735.98027,2013.210382,0
653,20000,2,1,2,22,0.455994497,-63615.64198,-9348.571019,0
654,450000,2,1,1,42,-2.566275568,-94169.93138,3379.782442,1
655,10000,1,2,2,33,0.455994497,-90426.26419,-8996.913514,0
656,280000,1,2,1,39,-4.425824512,-100963.7325,-1801.704824,1
657,290000,2,3,2,27,-0.352992053,-86794.80802,-9593.414379,0
658,190000,2,1,2,28,0.455994497,1432.8516,-7034.693643,1
659,80000,2,1,2,23,0.060326555,-55248.93091,-7458.287026,0
660,280000,2,2,2,28,-0.306411205,-107762.5102,-9638.714119,0
661,160000,2,1,1,33,-4.425824512,-82855.11957,10068.39123,0
662,90000,1,2,1,40,-0.787441592,-70827.02746,-10245.2171,1
663,140000,2,1,2,37,-2.832683155,-92393.70467,1995.778675,0
664,50000,1,1,2,22,0.060326555,-98406.09124,-10256.19821,0
665,40000,2,2,1,32,2.942866676,-42999.81758,-7190.433501,0
666,130000,2,3,1,43,0.455994497,156786.7996,-2599.181809,0
667,70000,2,3,1,27,1.247330382,43300.89414,-6114.539729,0
668,30000,2,2,1,35,0.455994497,-47603.9312,-8953.154016,0
669,100000,2,3,1,35,5.000553241,133144.1165,-4407.799597,0
670,20000,2,1,1,30,2.850941327,-93155.33905,-10665.99815,1
671,30000,2,2,2,34,4.072628313,3536.01756,27593.12942,0
672,20000,1,2,1,34,0.455994497,-73959.97832,-9391.911224,1
673,100000,2,1,2,28,1.130515028,93796.54469,-4558.453191,1
674,30000,1,2,2,25,13.35174977,-105063.0293,-11962.23814,1
675,320000,2,1,1,41,0.455994497,137491.3812,-2618.336271,0
676,90000,1,3,2,42,5.337813506,-6325.37668,-8806.815706,1
677,190000,1,2,2,40,5.337813506,277927.3265,5578.845599,1
678,200000,1,1,2,28,0.455994497,210191.3124,36586.21265,0
679,300000,2,2,2,31,-1.571596399,-101525.9916,-3928.799261,0
680,30000,2,1,2,56,-2.368137947,-79304.96815,1477.164476,0
681,110000,2,2,3,45,0.455994497,-56325.15908,-7928.696983,0
682,230000,2,1,2,29,-4.425824512,-110267.1864,-11191.56607,0
683,230000,2,1,1,35,-1.161978604,-103744.9324,-10776.8164,0
684,310000,2,2,2,28,0.455994497,96868.33722,599.1033006,0
685,320000,1,1,1,40,0.455994497,469252.0162,12262.47373,0
686,360000,1,1,1,47,-1.550465468,38958.23978,127906.9373,0
687,20000,2,3,1,41,-0.741478918,-109097.8785,-10672.92564,1
688,170000,2,2,2,27,0.455994497,292020.6582,5599.449404,0
689,140000,1,1,1,40,0.455994497,205108.3302,-956.09977,0
690,80000,1,2,2,32,0.455994497,3761.579725,-8377.869504,0
691,150000,1,2,2,35,-0.787441592,-7489.751176,37646.89241,0
692,170000,1,2,2,27,-0.647711648,-109838.9351,-11962.23814,0
693,200000,2,2,1,29,1.130515028,223516.7748,-1112.334116,1
694,70000,1,1,2,30,2.124299885,31738.53375,-7344.07161,0
695,320000,1,2,1,37,-4.425824512,-82095.03027,-2916.570228,0
696,150000,2,1,2,29,-4.425824512,-110707.1855,-11962.23814,0
697,50000,2,1,1,34,0.021544958,-72577.16451,-7041.353356,0
698,90000,2,2,2,34,-0.647711648,-103458.7852,-11962.23814,0
699,280000,1,1,1,41,-3.221170019,-37165.01298,59664.06849,0
700,300000,2,1,2,31,0.886963772,-33118.95825,-9506.190095,0
701,400000,2,2,2,40,-3.616837961,-106505.4912,-8632.289953,0
702,200000,2,1,1,27,-1.984915007,-102265.0566,-7866.741782,0
703,10000,2,3,2,22,-1.161978604,-99209.36188,-10490.03509,1
704,50000,2,2,3,30,2.935409459,-14333.92369,-10334.48099,1
705,30000,2,2,3,22,6.311972283,-49405.68817,-9201.191143,0
706,50000,1,1,2,26,0.118734232,-67826.20334,-8631.862925,1
707,50000,1,2,1,38,1.636711558,23827.51808,-6765.918558,0
708,30000,2,3,1,46,5.000553241,-79020.3106,-9918.821035,0
709,20000,1,2,2,24,0.886408824,-101512.7016,-10960.51612,0
710,20000,1,2,2,49,0.455994497,-69922.58516,-10142.77953,0
711,50000,1,1,3,49,0.455994497,-66113.13852,-8600.360166,0
712,30000,2,2,1,42,0.455994497,-29951.91352,-8626.288301,0
713,360000,2,1,1,30,0.389240256,-93242.81771,-8280.308148,0
714,170000,1,2,1,42,-2.158162624,-108283.55,-10370.97561,0
715,400000,2,1,2,31,-4.425824512,-108730.845,-10276.74278,0
716,50000,2,2,1,49,0.455994497,-31745.018,-8222.510064,0
717,160000,2,2,2,27,0.455994497,91431.69924,-3779.043524,0
718,70000,2,2,1,33,0.455994497,-30553.54825,-8781.849576,1
719,150000,2,1,1,35,-3.414043715,-110707.1855,-11962.23814,0
720,80000,2,2,2,48,0.455994497,-30156.23582,-2203.505905,0
721,30000,2,2,2,22,1.332964001,-44830.49007,-8463.508137,0
722,10000,1,2,2,22,0.455994497,-90573.3627,-9269.372482,1
723,180000,2,1,2,27,-1.310394476,-104064.2625,-4640.043625,0
724,320000,1,1,1,47,-1.984915007,-95363.37257,-1735.069611,0
725,80000,2,2,2,34,2.942866676,-40813.80395,-8257.206406,0
726,10000,1,2,1,45,1.324893575,-88586.01332,-9917.556559,1
727,360000,2,2,2,39,-1.550465468,-88709.90721,8481.53149,0
728,450000,1,2,2,33,-4.425824512,-110002.5672,-10255.78743,0
729,330000,2,2,2,29,-0.352992053,78234.87959,36134.66289,0
730,60000,1,1,2,29,1.707229838,-109051.9857,-11100.95731,1
731,50000,2,3,2,26,0.455994497,-85184.55925,-9512.820687,0
732,200000,1,2,1,38,0.455994497,279926.5921,752.8534058,0
733,120000,1,1,2,34,-0.854195833,-109606.2268,-11494.86768,0
734,160000,2,1,1,37,-1.984915007,-110066.601,-11496.1384,0
735,110000,1,2,1,57,0.455994497,-13354.49956,-7749.669669,0
736,70000,2,3,1,50,-1.500467581,-70890.21847,3321.470649,0
737,150000,2,3,2,28,0.455994497,135331.8099,-3703.960602,0
738,610000,2,1,2,31,0.455994497,137897.9883,6370.767545,0
739,110000,2,1,2,25,0.455994497,108813.9674,-3896.001919,0
740,80000,2,2,2,25,1.999414106,-58348.31964,-6381.862143,1
741,170000,2,2,1,33,0.455994497,99241.16182,-4262.138255,0
742,110000,2,1,2,30,-2.793901558,-107715.8931,-8410.409265,0
743,140000,2,1,1,51,0.455994497,27330.70405,-7512.481316,0
744,70000,1,1,2,51,1.324893575,-8069.394416,-5508.399249,0
745,260000,2,2,1,46,-4.425824512,-64292.6197,6957.041608,0
746,170000,1,3,2,38,0.455994497,-47193.94055,-5362.129955,0
747,50000,2,2,1,34,0.455994497,-76730.74735,-7458.249143,0
748,300000,2,3,1,34,0.455994497,467270.7782,7914.572881,1
